city_name,batch,treatment_year,year,treated,post,is_pilot
普洱市,3,2015,2023,1,1,1
临沧市,3,2015,2008,0,0,1
临沧市,3,2015,2009,0,0,1
临沧市,3,2015,2010,0,0,1
临沧市,3,2015,2011,0,0,1
临沧市,3,2015,2012,0,0,1
临沧市,3,2015,2013,0,0,1
临沧市,3,2015,2014,0,0,1
临沧市,3,2015,2015,1,1,1
临沧市,3,2015,2016,1,1,1
临沧市,3,2015,2017,1,1,1
临沧市,3,2015,2018,1,1,1
临沧市,3,2015,2019,1,1,1
临沧市,3,2015,2020,1,1,1
临沧市,3,2015,2021,1,1,1
临沧市,3,2015,2022,1,1,1
临沧市,3,2015,2023,1,1,1
拉萨市,3,2015,2008,0,0,1
拉萨市,3,2015,2009,0,0,1
拉萨市,3,2015,2010,0,0,1
拉萨市,3,2015,2011,0,0,1
拉萨市,3,2015,2012,0,0,1
拉萨市,3,2015,2013,0,0,1
拉萨市,3,2015,2014,0,0,1
拉萨市,3,2015,2015,1,1,1
拉萨市,3,2015,2016,1,1,1
拉萨市,3,2015,2017,1,1,1
拉萨市,3,2015,2018,1,1,1
拉萨市,3,2015,2019,1,1,1
拉萨市,3,2015,2020,1,1,1
拉萨市,3,2015,2021,1,1,1
拉萨市,3,2015,2022,1,1,1
拉萨市,3,2015,2023,1,1,1
安康市,3,2015,2008,0,0,1
安康市,3,2015,2009,0,0,1
安康市,3,2015,2010,0,0,1
安康市,3,2015,2011,0,0,1
安康市,3,2015,2012,0,0,1
安康市,3,2015,2013,0,0,1
安康市,3,2015,2014,0,0,1
安康市,3,2015,2015,1,1,1
安康市,3,2015,2016,1,1,1
安康市,3,2015,2017,1,1,1
安康市,3,2015,2018,1,1,1
安康市,3,2015,2019,1,1,1
安康市,3,2015,2020,1,1,1
安康市,3,2015,2021,1,1,1
安康市,3,2015,2022,1,1,1
安康市,3,2015,2023,1,1,1
商洛市,3,2015,2008,0,0,1
商洛市,3,2015,2009,0,0,1
商洛市,3,2015,2010,0,0,1
商洛市,3,2015,2011,0,0,1
商洛市,3,2015,2012,0,0,1
商洛市,3,2015,2013,0,0,1
商洛市,3,2015,2014,0,0,1
商洛市,3,2015,2015,1,1,1
商洛市,3,2015,2016,1,1,1
商洛市,3,2015,2017,1,1,1
商洛市,3,2015,2018,1,1,1
商洛市,3,2015,2019,1,1,1
商洛市,3,2015,2020,1,1,1
商洛市,3,2015,2021,1,1,1
商洛市,3,2015,2022,1,1,1
商洛市,3,2015,2023,1,1,1
榆林市,3,2015,2008,0,0,1
榆林市,3,2015,2009,0,0,1
榆林市,3,2015,2010,0,0,1
榆林市,3,2015,2011,0,0,1
榆林市,3,2015,2012,0,0,1
榆林市,3,2015,2013,0,0,1
榆林市,3,2015,2014,0,0,1
榆林市,3,2015,2015,1,1,1
榆林市,3,2015,2016,1,1,1
榆林市,3,2015,2017,1,1,1
榆林市,3,2015,2018,1,1,1
榆林市,3,2015,2019,1,1,1
榆林市,3,2015,2020,1,1,1
榆林市,3,2015,2021,1,1,1
榆林市,3,2015,2022,1,1,1
榆林市,3,2015,2023,1,1,1
武威市,3,2015,2008,0,0,1
武威市,3,2015,2009,0,0,1
武威市,3,2015,2010,0,0,1
武威市,3,2015,2011,0,0,1
武威市,3,2015,2012,0,0,1
武威市,3,2015,2013,0,0,1
武威市,3,2015,2014,0,0,1
武威市,3,2015,2015,1,1,1
武威市,3,2015,2016,1,1,1
武威市,3,2015,2017,1,1,1
武威市,3,2015,2018,1,1,1
武威市,3,2015,2019,1,1,1
武威市,3,2015,2020,1,1,1
武威市,3,2015,2021,1,1,1
武威市,3,2015,2022,1,1,1
武威市,3,2015,2023,1,1,1
定西市,3,2015,2008,0,0,1
定西市,3,2015,2009,0,0,1
定西市,3,2015,2010,0,0,1
定西市,3,2015,2011,0,0,1
定西市,3,2015,2012,0,0,1
定西市,3,2015,2013,0,0,1
定西市,3,2015,2014,0,0,1
定西市,3,2015,2015,1,1,1
定西市,3,2015,2016,1,1,1
定西市,3,2015,2017,1,1,1
定西市,3,2015,2018,1,1,1
定西市,3,2015,2019,1,1,1
定西市,3,2015,2020,1,1,1
定西市,3,2015,2021,1,1,1
定西市,3,2015,2022,1,1,1
定西市,3,2015,2023,1,1,1
平凉市,3,2015,2008,0,0,1
平凉市,3,2015,2009,0,0,1
平凉市,3,2015,2010,0,0,1
平凉市,3,2015,2011,0,0,1
平凉市,3,2015,2012,0,0,1
平凉市,3,2015,2013,0,0,1
平凉市,3,2015,2014,0,0,1
平凉市,3,2015,2015,1,1,1
平凉市,3,2015,2016,1,1,1
平凉市,3,2015,2017,1,1,1
平凉市,3,2015,2018,1,1,1
平凉市,3,2015,2019,1,1,1
平凉市,3,2015,2020,1,1,1
平凉市,3,2015,2021,1,1,1
平凉市,3,2015,2022,1,1,1
平凉市,3,2015,2023,1,1,1
庆阳市,3,2015,2008,0,0,1
庆阳市,3,2015,2009,0,0,1
庆阳市,3,2015,2010,0,0,1
庆阳市,3,2015,2011,0,0,1
庆阳市,3,2015,2012,0,0,1
庆阳市,3,2015,2013,0,0,1
庆阳市,3,2015,2014,0,0,1
庆阳市,3,2015,2015,1,1,1
庆阳市,3,2015,2016,1,1,1
庆阳市,3,2015,2017,1,1,1
庆阳市,3,2015,2018,1,1,1
庆阳市,3,2015,2019,1,1,1
庆阳市,3,2015,2020,1,1,1
庆阳市,3,2015,2021,1,1,1
庆阳市,3,2015,2022,1,1,1
庆阳市,3,2015,2023,1,1,1
陇南市,3,2015,2008,0,0,1
陇南市,3,2015,2009,0,0,1
陇南市,3,2015,2010,0,0,1
陇南市,3,2015,2011,0,0,1
陇南市,3,2015,2012,0,0,1
陇南市,3,2015,2013,0,0,1
陇南市,3,2015,2014,0,0,1
陇南市,3,2015,2015,1,1,1
陇南市,3,2015,2016,1,1,1
陇南市,3,2015,2017,1,1,1
陇南市,3,2015,2018,1,1,1
陇南市,3,2015,2019,1,1,1
陇南市,3,2015,2020,1,1,1
陇南市,3,2015,2021,1,1,1
陇南市,3,2015,2022,1,1,1
陇南市,3,2015,2023,1,1,1
临夏回族自治州,3,2015,2008,0,0,1
临夏回族自治州,3,2015,2009,0,0,1
临夏回族自治州,3,2015,2010,0,0,1
临夏回族自治州,3,2015,2011,0,0,1
临夏回族自治州,3,2015,2012,0,0,1
临夏回族自治州,3,2015,2013,0,0,1
临夏回族自治州,3,2015,2014,0,0,1
临夏回族自治州,3,2015,2015,1,1,1
临夏回族自治州,3,2015,2016,1,1,1
临夏回族自治州,3,2015,2017,1,1,1
临夏回族自治州,3,2015,2018,1,1,1
临夏回族自治州,3,2015,2019,1,1,1
临夏回族自治州,3,2015,2020,1,1,1
临夏回族自治州,3,2015,2021,1,1,1
临夏回族自治州,3,2015,2022,1,1,1
临夏回族自治州,3,2015,2023,1,1,1
海东市,3,2015,2008,0,0,1
海东市,3,2015,2009,0,0,1
海东市,3,2015,2010,0,0,1
海东市,3,2015,2011,0,0,1
海东市,3,2015,2012,0,0,1
海东市,3,2015,2013,0,0,1
海东市,3,2015,2014,0,0,1
海东市,3,2015,2015,1,1,1
海东市,3,2015,2016,1,1,1
海东市,3,2015,2017,1,1,1
海东市,3,2015,2018,1,1,1
海东市,3,2015,2019,1,1,1
海东市,3,2015,2020,1,1,1
海东市,3,2015,2021,1,1,1
海东市,3,2015,2022,1,1,1
海东市,3,2015,2023,1,1,1
固原市,3,2015,2008,0,0,1
固原市,3,2015,2009,0,0,1
固原市,3,2015,2010,0,0,1
固原市,3,2015,2011,0,0,1
固原市,3,2015,2012,0,0,1
固原市,3,2015,2013,0,0,1
固原市,3,2015,2014,0,0,1
固原市,3,2015,2015,1,1,1
固原市,3,2015,2016,1,1,1
固原市,3,2015,2017,1,1,1
固原市,3,2015,2018,1,1,1
固原市,3,2015,2019,1,1,1
固原市,3,2015,2020,1,1,1
固原市,3,2015,2021,1,1,1
固原市,3,2015,2022,1,1,1
固原市,3,2015,2023,1,1,1
中卫市,3,2015,2008,0,0,1
中卫市,3,2015,2009,0,0,1
中卫市,3,2015,2010,0,0,1
中卫市,3,2015,2011,0,0,1
中卫市,3,2015,2012,0,0,1
中卫市,3,2015,2013,0,0,1
中卫市,3,2015,2014,0,0,1
中卫市,3,2015,2015,1,1,1
中卫市,3,2015,2016,1,1,1
中卫市,3,2015,2017,1,1,1
中卫市,3,2015,2018,1,1,1
中卫市,3,2015,2019,1,1,1
中卫市,3,2015,2020,1,1,1
中卫市,3,2015,2021,1,1,1
中卫市,3,2015,2022,1,1,1
中卫市,3,2015,2023,1,1,1
阿克苏市,3,2015,2008,0,0,1
阿克苏市,3,2015,2009,0,0,1
阿克苏市,3,2015,2010,0,0,1
阿克苏市,3,2015,2011,0,0,1
阿克苏市,3,2015,2012,0,0,1
阿克苏市,3,2015,2013,0,0,1
阿克苏市,3,2015,2014,0,0,1
阿克苏市,3,2015,2015,1,1,1
阿克苏市,3,2015,2016,1,1,1
阿克苏市,3,2015,2017,1,1,1
阿克苏市,3,2015,2018,1,1,1
阿克苏市,3,2015,2019,1,1,1
阿克苏市,3,2015,2020,1,1,1
阿克苏市,3,2015,2021,1,1,1
阿克苏市,3,2015,2022,1,1,1
阿克苏市,3,2015,2023,1,1,1
喀什市,3,2015,2008,0,0,1
喀什市,3,2015,2009,0,0,1
喀什市,3,2015,2010,0,0,1
喀什市,3,2015,2011,0,0,1
喀什市,3,2015,2012,0,0,1
喀什市,3,2015,2013,0,0,1
喀什市,3,2015,2014,0,0,1
喀什市,3,2015,2015,1,1,1
喀什市,3,2015,2016,1,1,1
喀什市,3,2015,2017,1,1,1
喀什市,3,2015,2018,1,1,1
喀什市,3,2015,2019,1,1,1
喀什市,3,2015,2020,1,1,1
喀什市,3,2015,2021,1,1,1
喀什市,3,2015,2022,1,1,1
喀什市,3,2015,2023,1,1,1
伊宁市,3,2015,2008,0,0,1
伊宁市,3,2015,2009,0,0,1
伊宁市,3,2015,2010,0,0,1
伊宁市,3,2015,2011,0,0,1
伊宁市,3,2015,2012,0,0,1
伊宁市,3,2015,2013,0,0,1
伊宁市,3,2015,2014,0,0,1
伊宁市,3,2015,2015,1,1,1
伊宁市,3,2015,2016,1,1,1
伊宁市,3,2015,2017,1,1,1
伊宁市,3,2015,2018,1,1,1
伊宁市,3,2015,2019,1,1,1
伊宁市,3,2015,2020,1,1,1
伊宁市,3,2015,2021,1,1,1
伊宁市,3,2015,2022,1,1,1
伊宁市,3,2015,2023,1,1,1
